# Ionospheric field model derived using DIFI
# created on 10-Aug-2022 07:54:42
60	12	0	4	-2	2	 9.69000000e+00	 2.87380000e+02	 1.10000000e+02	 1.48500000e-02
003	-01	 2.85306353e-02	 3.45104680e-03	-2.66514581e-02	 2.77161364e-02	 1.06633590e-02	 3.66874790e-03	 7.07419863e-03	 2.11815854e-03	-6.44676508e-03	 5.07252469e-03	-2.12119948e-03	 1.67202295e-02	-1.86721671e-01	 2.83608410e-01	-5.98422879e-02	-8.48664587e-02	 1.35218309e-03	-1.75666108e-02	 4.16643354e-03	-8.79077437e-03	-1.07574852e-01	 0.00000000e+00	 9.53133289e-02	-8.98460208e-02	 1.54337037e-01	 2.40928577e-01	-8.59527268e-02	-1.36995413e-02	-1.03419224e-02	-2.31197626e-02	-2.12119948e-03	-1.67202295e-02	 3.76440740e-02	 2.37220088e-01	-3.89147057e-02	-4.51865288e-02	-2.07883036e-02	 9.08944304e-04	 9.68385940e-03	-4.66116441e-03	 2.85306353e-02	-3.45104680e-03	-4.47540184e-02	 1.61741890e-02	-8.95975402e-03	-1.38792706e-02	 3.84293087e-02	 1.17729538e-02	 6.24333366e-03	 6.62786423e-03
003	+02	-1.69491793e-04	 1.65128065e-02	 4.68431740e-03	-1.27872684e-02	 9.09970538e-02	 7.09516367e-02	 1.34550462e-02	 1.65819995e-02	 5.70886869e-03	-3.88860984e-03	 1.43654937e-02	 4.56797702e-03	 1.85016580e-02	-1.82731076e-02	 5.66359628e-03	-2.57523250e-02	 5.88094256e-02	 7.51735855e-02	-1.65744210e-03	 9.23866616e-05	-6.86942940e-02	 0.00000000e+00	 4.18632386e-02	-4.96484429e-02	-1.31264364e+00	 2.39202708e-01	 5.66699706e-02	-1.24586759e-01	-3.39261692e-02	-6.10137222e-03	 1.43654937e-02	-4.56797702e-03	 2.35310544e-02	-6.41137029e-02	-4.01557781e-02	-7.24942409e-02	 3.90045014e-02	 3.45085507e-02	 9.35029670e-03	 1.13566640e-03	-1.69491793e-04	-1.65128065e-02	 2.09960605e-03	-2.96830302e-02	 7.81030011e-02	 6.60028918e-02	 1.57826300e-02	 2.58057928e-02	 3.28606825e-03	 1.82380457e-03
003	-02	-1.53687699e-02	 2.17143523e-03	-2.18109461e-02	 2.59943346e-03	 7.80678494e-02	-1.05099908e-01	 1.04148870e-02	 1.19202440e-02	-1.76560172e-02	 4.10855213e-03	 6.88006325e-03	 7.86930660e-03	 1.31755634e-02	-3.92628596e-02	-2.48448703e-02	-7.47115448e-02	 8.51991315e-02	-5.51682677e-02	-5.41658735e-03	 1.85069583e-03	 9.59920076e-03	 0.00000000e+00	-1.59477673e-01	 7.94267110e-02	 1.87037039e-01	 1.27157998e+00	-1.37342326e-01	-5.44306713e-02	 2.92126252e-02	 3.30169117e-02	 6.88006325e-03	-7.86930660e-03	-2.94500304e-02	-3.78162444e-02	-9.88024543e-02	 3.39152177e-02	 2.74173227e-02	-3.85298328e-02	 5.79667837e-03	-3.33253328e-03	-1.53687699e-02	-2.17143523e-03	-1.94905987e-02	 1.28173399e-02	 9.38170066e-02	-8.56307568e-02	 3.22653664e-02	-1.87248507e-03	-5.66903865e-03	 9.23178072e-04
003	+03	 1.80630308e-02	-4.97127189e-03	-3.16685430e-02	 2.96706388e-02	-4.85089391e-03	-1.41531774e-02	 1.69189757e-02	 2.13720829e-02	-3.44281506e-03	-1.01948537e-02	-1.88761958e-02	-6.48183912e-04	-2.32238709e-02	 1.95418202e-02	-2.05137874e-02	-2.95116676e-02	 3.85550762e-02	 1.96360879e-01	-1.34675913e-02	 2.04051703e-02	-5.61032334e-02	 0.00000000e+00	 2.04210367e-01	-1.75853759e-01	 1.20667051e-01	 5.06443100e-02	-1.69990038e-02	-2.26598815e-01	 1.80298906e-02	-4.68601370e-02	-1.88761958e-02	 6.48183912e-04	 2.24046291e-02	 6.18611085e-02	-9.56590519e-02	-2.01991301e-02	-4.16317472e-02	 2.18211727e-01	 8.33861136e-03	 2.20393150e-02	 1.80630308e-02	 4.97127189e-03	-2.18321759e-02	 1.38427123e-02	-1.24178974e-02	-1.90125748e-02	 3.70973244e-03	 2.72839195e-02	-1.20384723e-02	-6.91265212e-03
003	-03	-5.99018152e-03	 1.24235130e-02	 2.51758360e-02	-3.34668144e-02	-1.13201071e-02	 4.02046952e-02	 1.22424470e-02	-1.86527861e-02	-3.98068301e-03	 1.14167417e-02	-1.90054491e-02	 6.78440116e-03	 3.27613023e-02	-3.15608258e-02	-1.16089940e-02	 1.24147445e-02	 1.64401221e-01	-4.37130580e-02	 2.12091181e-02	 7.61136430e-03	-3.60373094e-02	 0.00000000e+00	-2.67512045e-02	-2.08369758e-01	-2.79380566e-02	-1.26996778e-01	-1.55450409e-01	 4.92208247e-02	-3.44581439e-02	-4.00226676e-02	-1.90054491e-02	-6.78440116e-03	 4.12742456e-02	 5.56785359e-03	-8.82470032e-03	 8.25953371e-02	 2.04745896e-01	 1.38797800e-02	 2.72339026e-02	 5.51109039e-03	-5.99018152e-03	-1.24235130e-02	 3.83789855e-02	-1.54976456e-02	-3.37667506e-02	 2.37975869e-02	 9.13336277e-03	 1.45853058e-02	 1.18377499e-03	 1.80512674e-02
004	+00	 9.94739064e-04	 4.61952092e-03	 2.89020395e-02	 1.02908477e-02	 1.04599837e-02	 1.01291714e-02	 1.71307228e-03	-4.33723395e-03	-4.63059866e-03	-1.62208791e-03	-7.84880389e-02	-3.25706005e-02	 3.46284329e-02	-1.04298910e-02	 4.55704867e-03	 1.93017505e-02	 2.96622221e-03	-5.60235547e-03	-4.95057293e-03	-7.96532404e-03	 2.05533795e-02	 0.00000000e+00	-1.85675832e-01	 1.28472320e-01	-4.74269910e-02	-4.90445727e-02	 1.33676297e-02	 1.11725845e-02	-1.55865737e-02	 1.78807996e-02	-7.84880389e-02	 3.25706005e-02	 3.57116388e-02	-2.93801826e-02	-6.14714189e-03	 2.20574658e-02	 1.05972700e-03	 1.73739652e-03	-2.05191790e-03	 3.53910637e-03	 9.94739064e-04	-4.61952092e-03	 4.41095755e-02	-1.55631904e-02	-3.02954695e-03	 5.16498731e-03	-1.77487332e-03	-7.17391559e-04	-6.64816518e-03	-9.03367699e-03
004	+01	-5.27705491e-03	 6.45462789e-03	 9.80642548e-02	 3.91566918e-02	 1.21532399e-02	-2.94071287e-02	 1.63728678e-02	-3.74213589e-03	-9.04012805e-03	 6.30699033e-03	 8.00740127e-03	 9.21374330e-03	 4.41243231e-02	-3.66517069e-02	 6.22413254e-02	 6.51482440e-02	 3.23806369e-02	-5.99196125e-03	-8.71643584e-03	 9.51679648e-03	 9.53012389e-02	 0.00000000e+00	-6.67433384e-01	-7.82337282e-03	 4.70806221e-02	 3.15855114e-02	-7.78238651e-02	 3.13839530e-02	 2.35242015e-02	-1.63504145e-02	 8.00740127e-03	-9.21374330e-03	 1.10551959e-02	-6.95957819e-02	 4.58288155e-02	 1.24770676e-03	 2.80800638e-02	-1.27480878e-02	 2.11436373e-03	-2.71084881e-03	-5.27705491e-03	-6.45462789e-03	 1.04445639e-01	 1.65395900e-02	-1.26384021e-02	-1.88415766e-03	 1.41644823e-02	 2.49758060e-03	-5.91677171e-03	 6.68936122e-03
004	-01	 1.44422997e-02	 5.98320731e-03	 1.48202200e-02	-6.96658219e-02	-1.97990696e-02	 1.13440651e-02	-9.71286748e-03	-6.89874508e-03	 6.65623332e-03	-2.48772861e-03	-3.68926340e-02	 5.74026113e-03	-7.85191146e-03	 1.66113200e-02	 1.90403504e-02	-7.97844906e-02	 1.88281072e-03	-1.30265775e-02	 1.43781261e-02	-3.19816269e-03	-4.58577646e-02	 0.00000000e+00	-1.43368265e-03	 4.29637811e-01	 3.75627035e-02	 1.27979285e-02	 1.99371658e-03	 8.31733665e-02	-5.33210630e-03	-8.46042402e-03	-3.68926340e-02	-5.74026113e-03	 7.73984443e-03	 2.24992300e-02	 9.29561351e-03	-4.40393934e-02	-1.41961500e-02	-1.75242061e-02	 2.43742579e-03	-1.01145340e-02	 1.44422997e-02	-5.98320731e-03	-3.23211983e-02	-8.26442918e-02	-1.48665040e-02	-2.21641953e-03	 2.09481163e-03	-1.96906519e-02	 4.29822001e-03	 6.12226234e-04
004	+02	-9.94242203e-03	-8.51840071e-04	-2.25355211e-02	-7.59695040e-03	-4.56699122e-03	 3.57094880e-03	-1.85837382e-03	-1.00500471e-04	 6.54471901e-04	 1.94693585e-03	-1.24817434e-03	-4.05953678e-03	 1.40356007e-02	 7.11390082e-03	 1.44436133e-01	 2.15448236e-02	-9.67775247e-03	 1.72939059e-02	-6.81300185e-03	 3.71864306e-03	 8.18973810e-02	 0.00000000e+00	 1.08586260e-02	 1.13828816e-01	 4.79356722e-03	 1.44770893e-02	 1.13103540e-01	-1.01229130e-01	 1.67568367e-02	 3.92320303e-03	-1.24817434e-03	 4.05953678e-03	-9.25037869e-03	 2.84100925e-02	 1.46187642e-01	-4.40095100e-02	-3.83386773e-03	 8.93295647e-03	 3.56498157e-03	 8.07068154e-03	-9.94242203e-03	 8.51840071e-04	-9.55046687e-03	 1.15549554e-02	-3.00921286e-02	 3.28124713e-02	-8.06209787e-03	 1.56576910e-02	 3.59883708e-03	 3.88116685e-03
004	-02	 2.45166611e-02	-4.25723672e-03	-3.09880796e-02	 2.88826481e-02	-1.51077934e-02	 2.01177397e-02	 6.74660255e-03	-5.40677082e-03	-8.20944737e-03	 9.39825131e-04	 2.17506951e-02	 9.43821687e-03	 4.90313896e-02	 3.83400597e-02	 1.87526272e-02	-1.14235034e-01	 1.55037216e-02	-9.00592729e-03	 5.59557301e-03	 2.33896550e-03	 1.15275758e-02	 0.00000000e+00	 9.23644133e-02	-1.32550518e-01	 1.06560912e-01	 7.12289725e-02	-6.07172184e-02	-4.74669043e-02	 1.77701895e-02	-7.14810736e-03	 2.17506951e-02	-9.43821687e-03	 5.70378611e-02	-8.41749586e-03	-4.08053703e-02	-1.16641135e-01	 1.58831698e-02	-1.62453623e-03	 3.01778399e-03	-9.83687942e-03	 2.45166611e-02	 4.25723672e-03	-1.01719738e-02	 2.30110571e-02	-5.74235531e-03	 1.40109955e-02	 2.64162106e-03	 4.78143120e-03	-4.34309470e-03	-4.37669486e-03
004	+03	 7.73511314e-03	-3.19856267e-03	-1.45007297e-03	-1.22147334e-02	-1.85770838e-02	 8.82345548e-03	-8.24964220e-02	-1.08302662e-02	-1.01532766e-02	-9.65478948e-03	 4.91468296e-03	 1.43610056e-03	-1.18501815e-02	 2.52592290e-02	-8.07500269e-03	 5.55293914e-02	-9.23715235e-03	-2.86332320e-02	-3.21148074e-02	-1.29121525e-02	-2.62820443e-02	 0.00000000e+00	 5.23796330e-02	-4.33887409e-02	 8.22374121e-02	 7.53572656e-02	 5.09185779e-01	-1.29682335e-01	 6.44600726e-04	 4.45093539e-02	 4.91468296e-03	-1.43610056e-03	-2.77317561e-02	 5.54209136e-04	 5.35785186e-03	 4.48183559e-02	 4.49535783e-02	-4.64297744e-03	-1.95931121e-02	 4.17640433e-03	 7.73511314e-03	 3.19856267e-03	-1.60054429e-02	 1.92940471e-02	 6.83932446e-03	 3.09217440e-02	-6.60010947e-02	-2.35400731e-02	-9.90662925e-03	-1.03421894e-02
004	-03	-7.57888592e-03	 3.65571601e-03	-7.24981957e-03	-3.65715307e-03	 2.70749215e-02	 3.62872887e-03	 1.40884052e-03	 8.29858675e-02	-1.76010001e-02	 1.50441819e-02	 2.34930251e-03	 5.25109205e-03	-1.87391114e-02	 5.03462090e-02	 3.74425946e-02	 1.51715670e-02	-2.14919085e-02	-6.13939717e-04	-4.40407467e-03	 3.94564868e-02	 6.31550668e-02	 0.00000000e+00	 7.89999738e-02	 1.47309533e-02	 9.19232545e-02	-1.19272352e-01	-1.85376412e-01	-5.02168879e-01	 7.84151283e-02	 2.16949807e-02	 2.34930251e-03	-5.25109205e-03	 8.17374151e-03	 2.39813357e-02	 4.30331495e-02	 6.47548439e-03	-6.90411873e-03	-4.54611395e-02	 8.92038402e-03	 1.91460179e-02	-7.57888592e-03	-3.65571601e-03	-1.25416914e-02	 3.30670302e-03	 2.91671614e-02	-1.34170496e-02	-1.00252040e-02	 6.38651484e-02	-1.26130537e-02	 1.85872145e-02
004	+04	 1.66504180e-02	 1.06916155e-04	-1.46523714e-02	-4.60421453e-03	-7.73082959e-03	-1.93300134e-02	 2.23355130e-02	-8.80315448e-03	-7.53881583e-03	 1.76352468e-02	 9.34880636e-03	 5.30339844e-03	 3.00762742e-02	 6.98775722e-03	-2.06651084e-02	-2.16321460e-02	 1.25744566e-02	 1.97152018e-02	-5.75468047e-02	-7.12337155e-03	-1.38604441e-02	 0.00000000e+00	 8.07400753e-02	 4.72691635e-02	-1.03838949e-01	 1.17310431e-01	-6.12481747e-02	 3.60241428e-02	 1.19996451e-02	 2.36294455e-02	 9.34880636e-03	-5.30339844e-03	 3.70378009e-02	 7.05689474e-03	-1.41176418e-04	-2.27586855e-02	 2.21326856e-02	 4.23924311e-03	-1.07983237e-02	-1.69736850e-02	 1.66504180e-02	-1.06916155e-04	-1.77948856e-02	-1.10120795e-02	-1.42374784e-02	-3.44451796e-02	 1.69214503e-02	 1.87100637e-02	 1.12451886e-02	 1.60493823e-02
004	-04	-6.63341207e-03	 1.11713582e-02	-5.69235403e-03	-1.85508768e-02	-1.23751312e-02	 1.63493380e-02	-1.61374396e-02	-3.05305677e-02	 7.27819516e-03	 1.52397501e-02	 1.45684545e-02	 1.65132752e-02	-2.18498593e-04	-3.91966041e-02	 7.34126733e-03	 2.06145125e-02	 2.27186146e-02	-1.36348015e-02	-1.78303776e-02	 6.63558773e-02	-8.19054407e-02	 0.00000000e+00	 1.16570351e-01	-6.50816816e-02	-4.57117048e-03	 7.16177907e-02	 2.93586637e-02	 1.18266620e-01	 5.37321581e-02	-2.90358956e-02	 1.45684545e-02	-1.65132752e-02	 1.64658617e-03	-3.87623648e-02	-2.93965724e-02	 2.86130098e-02	 1.46279159e-02	-4.00454722e-02	-3.27927061e-02	 3.52061861e-02	-6.63341207e-03	-1.11713582e-02	-5.63189668e-03	 9.47111026e-03	-1.11998840e-02	 2.71257252e-03	-4.30681028e-03	-1.99662871e-02	 8.84907611e-03	-3.26045042e-03
005	+00	 6.04960150e-03	 3.93644466e-04	 5.16837894e-03	-2.57861277e-02	 7.02928799e-03	 7.80482685e-04	 4.06513795e-03	 6.59561609e-03	-3.16087776e-03	-1.18523708e-03	 1.19376879e-03	-1.15294279e-02	 1.75332655e-02	-1.83374293e-03	 8.48541608e-03	 1.74366865e-03	 1.55812538e-03	 1.92748724e-02	-3.07016136e-04	 3.61015484e-03	-2.00266568e-01	 0.00000000e+00	 1.90338648e-02	 1.08029901e-01	-7.07496616e-02	-4.00868173e-02	-3.67399210e-03	-1.60258401e-03	 1.06371199e-02	 5.96690057e-03	 1.19376879e-03	 1.15294279e-02	 1.73981787e-02	-7.35649278e-03	 4.13999937e-03	-1.27344550e-02	 1.54797228e-04	-6.19844319e-03	 2.31142671e-03	-6.92217539e-04	 6.04960150e-03	-3.93644466e-04	 1.14034701e-03	-3.40974393e-02	-4.10474990e-05	 1.40093793e-02	 2.81894021e-03	 1.02135188e-02	-2.57009557e-03	 4.52172868e-04
005	+01	 6.06086674e-05	 4.73340651e-04	-1.68402300e-02	 1.23530508e-02	 2.19075273e-03	 5.30869366e-03	-7.21141744e-03	 1.96942511e-03	-3.13018597e-03	-4.27011206e-03	-1.80414648e-02	-5.07780321e-03	 6.45222763e-03	-3.66136394e-02	 1.80128293e-02	 7.93573332e-03	 6.50356126e-06	 2.29074554e-03	-1.34661461e-02	 1.08203593e-02	 1.80143778e-02	 0.00000000e+00	-2.48880072e-02	 3.63764706e-02	 5.48400343e-02	-5.24105581e-02	 2.09362509e-02	-1.26966712e-02	 7.23341150e-03	-1.47357805e-03	-1.80414648e-02	 5.07780321e-03	 2.44539348e-02	-4.93238766e-02	 9.39088426e-03	-7.37226069e-03	 5.56061900e-03	-4.77408649e-03	-7.90744700e-05	 6.06144394e-03	 6.06086674e-05	-4.73340651e-04	-6.96966847e-03	 1.03777762e-02	 1.43016898e-03	 1.15977142e-02	-5.42038370e-03	 1.06401805e-02	-1.47545529e-03	-4.02140372e-03
005	-01	 8.02260276e-03	 7.59587118e-03	 1.24306188e-02	 9.21507836e-04	 5.48205674e-03	-5.06879005e-03	-1.95430472e-03	 1.31012795e-02	-2.54796728e-04	-1.62809898e-03	 2.47787490e-02	 4.14905019e-03	 8.29221479e-03	 1.39635010e-02	-5.32311784e-03	-2.33896309e-02	 8.45217527e-03	 2.19418844e-03	 4.73032309e-03	 1.45416732e-02	 2.31456046e-02	 0.00000000e+00	-1.81437061e-02	 9.09186785e-02	-6.76953624e-02	-7.15086538e-02	 1.50426689e-02	-4.19986391e-03	 4.53830244e-03	-4.11335311e-03	 2.47787490e-02	-4.14905019e-03	 4.73234536e-03	-1.78445598e-02	-9.84208594e-03	-2.01794121e-02	 5.15069209e-03	-8.97916350e-03	 4.91976480e-03	 5.97749872e-03	 8.02260276e-03	-7.59587118e-03	 6.23038668e-03	 1.59990881e-02	 9.73535131e-03	 1.65178093e-04	 1.78291617e-04	 3.56967777e-03	 4.83458833e-03	-2.80490444e-06
